dataYear,district,lawCode,lawNameCandidates,category,designatedSiteRecords,matchedReceiptRegionNames,matchingStatus,spatialGeographyConfirmed
2020,중구,2611013000,['신창동4가'],보행노인,1,['신창동4가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2021,수영구,2650010400,['광안동'],보행노인,1,['광안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2021,수영구,2650010400,['광안동'],보행어린이,1,['광안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2021,기장군,2671025000,['기장읍'],보행노인,1,['기장읍'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,중구,2611013000,['신창동4가'],보행노인,1,['신창동4가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,중구,2611014000,['남포동5가'],보행노인,1,['남포동5가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,중구,2611014100,['남포동6가'],보행노인,1,['남포동6가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,서구,2614010600,['서대신동3가'],보행어린이,1,['서대신동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,서구,2614012000,['충무동1가'],보행노인,1,['충무동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,서구,2614012300,['남부민동'],보행노인,2,['남부민동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,동구,2617010100,['초량동'],보행노인,1,['초량동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,동구,2617010200,['수정동'],보행노인,3,['수정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,동구,2617010400,['범일동'],보행노인,3,['범일동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,영도구,2620010800,['영선동1가'],보행노인,1,['영선동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,영도구,2620010900,['영선동2가'],보행노인,1,['영선동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,영도구,2620011000,['영선동3가'],보행노인,1,['영선동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,영도구,2620012100,['동삼동'],보행노인,1,['동삼동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,부산진구,2623010300,['부전동'],보행노인,3,['부전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,부산진구,2623010400,['범천동'],보행노인,1,['범천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,부산진구,2623010800,['부암동'],보행노인,1,['부암동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,부산진구,2623011100,['개금동'],보행노인,1,['개금동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,동래구,2626010900,['사직동'],보행노인,1,['사직동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,동래구,2626010900,['사직동'],보행어린이,2,['사직동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,남구,2629010600,['대연동'],보행노인,4,['대연동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,남구,2629010900,['문현동'],보행노인,1,['문현동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,해운대구,2635010100,['반송동'],보행노인,1,['반송동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,해운대구,2635010400,['재송동'],보행노인,1,['재송동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,사하구,2638010100,['괴정동'],보행노인,1,['괴정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,사하구,2638010200,['당리동'],보행노인,1,['당리동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,사하구,2638010800,['감천동'],보행노인,1,['감천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,금정구,2641010700,['구서동'],보행어린이,1,['구서동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,금정구,2641010800,['장전동'],보행노인,1,['장전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,금정구,2641010900,['부곡동'],보행노인,1,['부곡동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,금정구,2641011000,['서동'],보행노인,3,['서동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,연제구,2647010100,['거제동'],보행노인,1,['거제동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,수영구,2650010100,['망미동'],보행노인,2,['망미동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,수영구,2650010400,['광안동'],보행노인,2,['광안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,수영구,2650010500,['남천동'],보행어린이,1,['남천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2022,기장군,2671025021,['동부리'],보행노인,1,[],접수 지역명 정확대응 미확정·구군만 연결,False
2023,중구,2611013200,['창선동2가'],보행노인,1,['창선동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,중구,2611014000,['남포동5가'],보행노인,1,['남포동5가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,서구,2614010600,['서대신동3가'],보행어린이,1,['서대신동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,서구,2614012000,['충무동1가'],보행노인,1,['충무동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동구,2617010100,['초량동'],보행노인,1,['초량동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동구,2617010200,['수정동'],보행노인,2,['수정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동구,2617010200,['수정동'],보행어린이,1,['수정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동구,2617010400,['범일동'],보행노인,2,['범일동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,영도구,2620010800,['영선동1가'],보행노인,1,['영선동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,영도구,2620011700,['봉래동3가'],보행노인,1,['봉래동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,영도구,2620012100,['동삼동'],보행노인,1,['동삼동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,부산진구,2623010300,['부전동'],보행노인,4,['부전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,부산진구,2623010800,['부암동'],보행노인,1,['부암동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,부산진구,2623010900,['당감동'],보행노인,1,['당감동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동래구,2626010800,['온천동'],보행어린이,1,['온천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,동래구,2626010900,['사직동'],보행어린이,1,['사직동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,남구,2629010600,['대연동'],보행노인,5,['대연동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,남구,2629010700,['용호동'],보행노인,1,['용호동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,남구,2629010900,['문현동'],보행노인,1,['문현동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,북구,2632010400,['덕천동'],보행어린이,1,['덕천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,사하구,2638010200,['당리동'],보행노인,1,['당리동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,사하구,2638010300,['하단동'],보행노인,1,['하단동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,금정구,2641010800,['장전동'],보행노인,1,['장전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,금정구,2641011000,['서동'],보행노인,2,['서동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,수영구,2650010100,['망미동'],보행노인,1,['망미동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,수영구,2650010200,['수영동'],보행노인,1,['수영동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,수영구,2650010400,['광안동'],보행노인,2,['광안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2023,기장군,2671025026,['대라리'],보행노인,1,[],접수 지역명 정확대응 미확정·구군만 연결,False
2024,중구,2611011700,['대청동2가'],보행어린이,1,['대청동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,중구,2611013200,['창선동2가'],보행노인,1,['창선동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,중구,2611014000,['남포동5가'],보행노인,1,['남포동5가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,서구,2614010400,['서대신동1가'],보행노인,1,['서대신동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동구,2617010100,['초량동'],보행노인,1,['초량동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동구,2617010200,['수정동'],보행노인,1,['수정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동구,2617010400,['범일동'],보행노인,1,['범일동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,영도구,2620010200,['대교동2가'],보행노인,1,['대교동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,영도구,2620011700,['봉래동3가'],보행노인,1,['봉래동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,영도구,2620011900,['봉래동5가'],보행노인,1,['봉래동5가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,영도구,2620012100,['동삼동'],보행노인,1,['동삼동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623010300,['부전동'],보행노인,4,['부전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623010800,['부암동'],보행노인,2,['부암동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623010800,['부암동'],보행어린이,1,['부암동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623010900,['당감동'],보행노인,1,['당감동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623011000,['가야동'],보행노인,1,['가야동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,부산진구,2623011100,['개금동'],보행어린이,1,['개금동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동래구,2626010600,['수안동'],보행노인,1,['수안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동래구,2626010800,['온천동'],보행노인,1,['온천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,동래구,2626010800,['온천동'],보행어린이,1,['온천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,남구,2629010600,['대연동'],보행노인,3,['대연동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,남구,2629010700,['용호동'],보행노인,3,['용호동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,남구,2629010900,['문현동'],보행노인,1,['문현동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,북구,2632010400,['덕천동'],보행노인,1,['덕천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,해운대구,2635010500,['우동'],보행노인,2,['우동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,사하구,2638010100,['괴정동'],보행노인,1,['괴정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,사하구,2638010200,['당리동'],보행노인,1,['당리동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,사하구,2638010400,['신평동'],보행노인,1,['신평동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,금정구,2641010800,['장전동'],보행노인,1,['장전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,금정구,2641010800,['장전동'],보행어린이,1,['장전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,금정구,2641010900,['부곡동'],보행노인,2,['부곡동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,금정구,2641011000,['서동'],보행노인,2,['서동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,연제구,2647010100,['거제동'],보행노인,2,['거제동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,수영구,2650010100,['망미동'],보행노인,1,['망미동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,수영구,2650010200,['수영동'],보행노인,1,['수영동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,수영구,2650010400,['광안동'],보행노인,1,['광안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,사상구,2653010300,['덕포동'],보행노인,1,['덕포동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,사상구,2653010400,['괘법동'],보행노인,1,['괘법동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2024,기장군,2671025026,['대라리'],보행노인,1,[],접수 지역명 정확대응 미확정·구군만 연결,False
2024,기장군,2671025627,['모전리'],보행어린이,1,[],접수 지역명 정확대응 미확정·구군만 연결,False
2025,중구,2611012100,['보수동2가'],보행노인,1,['보수동2가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,중구,2611014100,['남포동6가'],보행노인,1,['남포동6가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,서구,2614010400,['서대신동1가'],보행노인,1,['서대신동1가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,서구,2614012200,['충무동3가'],보행노인,1,['충무동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,동구,2617010100,['초량동'],보행노인,1,['초량동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,동구,2617010200,['수정동'],보행노인,1,['수정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,동구,2617010400,['범일동'],보행노인,1,['범일동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,영도구,2620011700,['봉래동3가'],보행노인,1,['봉래동3가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,영도구,2620011900,['봉래동5가'],보행노인,1,['봉래동5가'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,부산진구,2623010100,['양정동'],보행노인,1,['양정동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,부산진구,2623010300,['부전동'],보행노인,7,['부전동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,부산진구,2623010400,['범천동'],보행노인,2,['범천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,동래구,2626010600,['수안동'],보행노인,1,['수안동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,동래구,2626010800,['온천동'],보행노인,2,['온천동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,남구,2629010600,['대연동'],보행노인,4,['대연동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,남구,2629010700,['용호동'],보행노인,2,['용호동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,북구,2632010200,['화명동'],보행노인,1,['화명동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
2025,북구,2632010200,['화명동'],보행어린이,1,['화명동'],구군·공식 법정동명과 접수 지역명 일치; 개별119사건 연계 아님,False
