scope,district,rawDong,type,subtype,count,regionAllTypes,retention,repeatedBefore,repeatedAfter,directionReversal,geographyConfirmed,weekendRatio2020_2022,weekendRatio2023_2024,regionShare,count_2020,count_2021,count_2022,count_2023,count_2024,before_2020,before_2021,before_2022,before_2023,before_2024
B,기장군,철마면,화재,일반화재(주택),28,2934,0.9032258064516129,True,True,False,False,2.274179494626779,0.999043062200957,0.00954328561690525,11,3,7,4,3,12,4,8,4,3
B,기장군,철마면,구조,산악사고,21,2934,0.5121951219512195,True,True,False,False,3.57371063441351,2.4976076555023923,0.007157464212678937,5,10,2,2,2,8,18,7,5,3
B,기장군,철마면,구조,수난사고,1,2934,1.0,False,False,False,False,,,0.00034083162917518747,0,0,0,0,1,0,0,0,0,1
B,기장군,철마면,구급,교통사고,115,2934,0.6020942408376964,True,True,False,False,1.121405750798722,1.3736842105263158,0.039195637355146556,32,29,23,18,13,47,44,39,27,34
B,남구,감만동,구급,심정지,84,3372,0.5526315789473685,True,True,False,False,0.7437181590536223,1.7840054682159945,0.02491103202846975,11,21,16,18,18,23,37,36,31,25
B,남구,감만동,화재,일반화재(주택),9,3372,0.6428571428571429,True,True,False,False,1.8761980830670923,0.0,0.0026690391459074734,3,1,3,1,1,7,1,3,1,2
B,남구,감만동,구조,산악사고,0,3372,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,남구,감만동,구조,수난사고,0,3372,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,3,2,0,4
B,남구,감만동,구급,교통사고,96,3372,0.5454545454545454,True,True,False,False,1.3423205797553182,0.6724328303275673,0.028469750889679714,28,22,13,21,12,47,45,22,35,27
B,남구,대연동,구급,심정지,256,13748,0.5412262156448203,True,True,False,False,0.9096717978507115,1.4788466381264165,0.01862089031131801,35,44,56,59,62,68,86,107,101,111
B,남구,대연동,화재,일반화재(주택),48,13748,0.6,True,True,False,False,0.543825531323795,0.6244019138755981,0.0034914169333721268,8,14,6,12,8,21,17,15,15,12
B,남구,대연동,구조,산악사고,26,13748,0.52,True,True,False,False,1.8761980830670926,1.6650717703349283,0.0018911841722432355,7,5,9,2,3,14,11,13,7,5
B,남구,대연동,구조,수난사고,4,13748,0.21052631578947367,True,False,False,False,2.5015974440894566,0.0,0.0002909514111143439,0,1,1,1,1,1,6,6,2,4
B,남구,대연동,구급,교통사고,736,13748,0.5075862068965518,True,True,False,False,0.8776322524844228,0.9488118467830317,0.05353505964503928,189,144,156,131,116,346,284,306,269,245
B,남구,문현동,구급,심정지,174,6546,0.5178571428571429,True,True,False,False,1.2128957304676153,0.7196496634498418,0.026581118240146653,29,32,37,36,40,52,64,69,69,82
B,남구,문현동,화재,일반화재(주택),31,6546,0.62,True,True,False,False,0.8934276586033775,1.7840054682159945,0.0047357164680721054,7,6,6,7,5,11,8,8,15,8
B,남구,문현동,구조,산악사고,1,6546,0.3333333333333333,False,False,False,False,,,0.00015276504735716468,1,0,0,0,0,2,1,0,0,0
B,남구,문현동,구조,수난사고,1,6546,0.5,False,False,False,False,,0.0,0.00015276504735716468,0,0,0,1,0,0,0,0,2,0
B,남구,문현동,구급,교통사고,281,6546,0.5090579710144928,True,True,False,False,1.0198820348980093,1.3875598086124403,0.04292697830736328,53,57,73,58,40,116,102,124,124,86
B,남구,용당동,구급,심정지,32,2023,0.6274509803921569,True,True,False,False,1.0721131903240528,0.4995215311004785,0.015818091942659415,3,7,10,6,6,4,11,12,11,13
B,남구,용당동,화재,일반화재(주택),9,2023,0.75,True,False,False,False,1.6677316293929714,0.0,0.004448838358872961,0,1,4,2,2,2,2,4,2,2
B,남구,용당동,구조,산악사고,2,2023,0.6666666666666666,False,False,False,False,,,0.0009886307464162135,1,1,0,0,0,2,1,0,0,0
B,남구,용당동,구조,수난사고,1,2023,0.5,False,False,False,False,,,0.0004943153732081067,0,0,0,0,1,0,1,0,0,1
B,남구,용당동,구급,교통사고,102,2023,0.6666666666666666,True,True,False,False,0.4905093027626386,1.295055821371611,0.05042016806722689,19,26,16,19,22,25,38,31,28,31
B,남구,용호동,구급,심정지,276,9768,0.5935483870967742,True,True,False,False,1.1268456955357913,0.8422165349949927,0.028255528255528257,42,63,56,54,61,67,96,98,101,103
B,남구,용호동,화재,일반화재(주택),24,9768,0.5106382978723404,True,True,False,False,1.389776357827476,0.0,0.002457002457002457,4,5,5,4,6,10,9,9,8,11
B,남구,용호동,구조,산악사고,43,9768,0.6231884057971014,True,True,False,False,2.9185303514377,0.5352016404647983,0.004402129402129402,5,10,11,8,9,12,14,17,14,12
B,남구,용호동,구조,수난사고,23,9768,0.5111111111111111,True,True,False,False,1.9456869009584663,0.999043062200957,0.0023546273546273546,6,5,5,5,2,11,6,12,10,6
B,남구,용호동,구급,교통사고,318,9768,0.5628318584070796,True,True,True,False,0.6851508923302334,0.8514571552849064,0.032555282555282554,74,63,63,52,66,127,108,107,92,131
B,남구,우암동,구급,심정지,63,2485,0.6176470588235294,True,True,True,False,1.2044728434504792,0.5258121380005036,0.02535211267605634,12,13,15,13,10,14,21,30,19,18
B,남구,우암동,화재,일반화재(주택),16,2485,0.7272727272727273,True,True,False,False,0.41693290734824284,1.2488038277511961,0.006438631790744467,3,2,2,6,3,6,3,3,6,4
B,남구,우암동,구조,산악사고,1,2485,0.5,False,False,False,False,,,0.00040241448692152917,0,1,0,0,0,0,1,0,1,0
B,남구,우암동,구조,수난사고,2,2485,1.0,False,False,False,False,0.0,0.0,0.0008048289738430583,0,1,0,0,1,0,1,0,0,1
B,남구,우암동,구급,교통사고,88,2485,0.7394957983193278,True,True,False,False,0.7782747603833866,0.9514695830485304,0.035412474849094565,20,24,15,9,20,27,33,20,15,24
B,동구,범일동,구급,심정지,114,5341,0.5560975609756098,True,True,False,False,0.691931207939637,0.7136021872863978,0.021344317543531173,17,17,26,23,31,33,38,48,42,44
B,동구,범일동,화재,일반화재(주택),31,5341,0.7045454545454546,True,True,False,False,1.3470140083558613,2.0813397129186604,0.005804156524995319,11,4,5,5,6,14,7,8,8,7
B,동구,범일동,구조,산악사고,0,5341,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,1,0,0,0
B,동구,범일동,구조,수난사고,0,5341,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,0,0,3,0
B,동구,범일동,구급,교통사고,231,5341,0.5261958997722096,True,True,True,False,0.7049956433343014,0.7601414603702933,0.04325032765399738,41,40,60,48,42,83,80,112,90,74
B,동구,수정동,구급,심정지,133,4625,0.5833333333333334,True,True,True,False,0.615777832391251,1.5610047846889954,0.028756756756756756,24,32,25,27,25,41,59,45,44,39
B,동구,수정동,화재,일반화재(주택),32,4625,0.8205128205128205,True,True,False,False,0.714742126882702,0.6811657242279252,0.006918918918918919,8,6,4,2,12,8,6,6,5,14
B,동구,수정동,구조,산악사고,8,4625,0.5714285714285714,True,True,False,False,1.2507987220447283,,0.0017297297297297297,1,3,2,1,1,2,3,5,3,1
B,동구,수정동,구조,수난사고,0,4625,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동구,수정동,구급,교통사고,118,4625,0.4701195219123506,True,True,False,False,0.6253993610223643,0.9276828434723172,0.025513513513513515,28,25,17,25,23,55,53,50,51,42
B,동구,좌천동,구급,심정지,87,2993,0.6904761904761905,True,True,False,False,0.7899781402387759,0.582775119617225,0.02906782492482459,14,17,19,18,19,17,24,29,29,27
B,동구,좌천동,화재,일반화재(주택),13,2993,0.8666666666666667,True,True,False,False,2.0012779552715654,0.8325358851674641,0.004343468092215168,1,6,2,2,2,2,6,2,2,3
B,동구,좌천동,구조,산악사고,0,2993,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동구,좌천동,구조,수난사고,0,2993,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,0,4,0,2
B,동구,좌천동,구급,교통사고,117,2993,0.585,True,True,True,False,1.0583681494224624,0.6611314382212216,0.039091212829936516,20,27,27,17,26,48,43,40,30,39
B,동구,초량동,구급,심정지,142,7976,0.5378787878787878,True,True,False,False,0.9132816065723414,1.7407568508046976,0.017803410230692075,28,24,34,22,34,47,53,61,41,62
B,동구,초량동,화재,일반화재(주택),31,7976,0.5740740740740741,True,True,False,False,0.9216411636119052,1.6650717703349283,0.0038866599799398196,10,10,6,2,3,15,14,9,10,6
B,동구,초량동,구조,산악사고,8,7976,0.6153846153846154,True,False,False,False,0.8338658146964857,7.492822966507178,0.0010030090270812437,1,0,3,3,1,1,1,3,6,2
B,동구,초량동,구조,수난사고,6,7976,0.6666666666666666,True,True,False,False,5.003194888178913,0.0,0.0007522567703109327,1,1,1,1,2,2,2,1,1,3
B,동구,초량동,구급,교통사고,356,7976,0.5321375186846039,True,True,True,False,0.9054861914188832,0.7517071584521763,0.044633901705115345,74,73,75,74,60,132,127,134,133,143
B,동래구,낙민동,구급,심정지,48,2204,0.5274725274725275,True,True,False,False,0.9096717978507115,0.9606183290393817,0.021778584392014518,5,10,15,10,8,10,17,25,21,18
B,동래구,낙민동,화재,일반화재(주택),3,2204,0.5,False,False,False,False,0.0,2.4976076555023923,0.0013611615245009074,0,0,1,1,1,0,0,3,2,1
B,동래구,낙민동,구조,산악사고,0,2204,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,낙민동,구조,수난사고,0,2204,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,낙민동,구급,교통사고,59,2204,0.48360655737704916,True,True,False,False,0.8005111821086262,0.3257749115872686,0.02676950998185118,15,12,6,15,11,29,24,13,35,21
B,동래구,명륜동,구급,심정지,79,4567,0.7181818181818181,True,True,False,False,1.4008945686900958,0.7251118999845656,0.017298007444712066,9,16,14,25,15,17,19,22,28,24
B,동래구,명륜동,화재,일반화재(주택),16,4567,0.6956521739130435,True,True,False,False,0.22741794946267788,2.4976076555023923,0.0035033939128530766,4,4,4,2,2,4,6,6,3,4
B,동래구,명륜동,구조,산악사고,1,4567,0.25,False,False,False,False,0.0,,0.0002189621195533173,1,0,0,0,0,1,0,1,1,1
B,동래구,명륜동,구조,수난사고,0,4567,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,1
B,동래구,명륜동,구급,교통사고,199,4567,0.6815068493150684,True,True,True,False,0.887663609193033,0.9424934549065632,0.04357346179111014,38,46,42,38,35,53,64,60,61,54
B,동래구,명장동,구급,심정지,109,4026,0.5828877005347594,True,True,True,False,1.196416168912349,1.9546494695236116,0.027074018877297566,21,24,23,22,19,29,42,46,38,32
B,동래구,명장동,화재,일반화재(주택),21,4026,0.65625,True,True,False,False,0.6253993610223642,0.5550239234449761,0.005216095380029807,3,3,4,4,7,5,3,7,5,12
B,동래구,명장동,구조,산악사고,2,4026,0.3333333333333333,False,False,False,False,0.0,,0.0004967709885742673,1,0,0,0,1,1,2,2,0,1
B,동래구,명장동,구조,수난사고,0,4026,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,명장동,구급,교통사고,145,4026,0.5731225296442688,True,True,False,False,0.8990115814696484,0.7946933449325794,0.03601589667163438,29,29,29,34,24,50,55,50,56,42
B,동래구,복천동,구급,심정지,34,948,0.6415094339622641,True,True,False,False,0.9380990415335462,0.8325358851674641,0.035864978902953586,9,4,9,3,9,13,7,15,5,13
B,동래구,복천동,화재,일반화재(주택),3,948,0.42857142857142855,False,False,False,False,5.003194888178913,,0.0031645569620253164,0,2,1,0,0,1,3,2,1,0
B,동래구,복천동,구조,산악사고,3,948,0.75,False,False,False,False,,2.4976076555023923,0.0031645569620253164,1,0,0,0,2,2,0,0,0,2
B,동래구,복천동,구조,수난사고,0,948,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,복천동,구급,교통사고,14,948,0.4827586206896552,True,True,False,False,1.500958466453674,0.4995215311004785,0.014767932489451477,6,1,1,4,2,9,6,3,6,5
B,동래구,사직동,구급,심정지,128,5682,0.5099601593625498,True,True,False,False,1.0191693290734825,1.1100478468899522,0.022527279127067933,22,26,28,19,33,39,50,52,46,64
B,동래구,사직동,화재,일반화재(주택),22,5682,0.5789473684210527,True,True,False,False,0.9380990415335462,0.9366028708133972,0.003871876099964801,3,4,4,5,6,6,9,7,8,8
B,동래구,사직동,구조,산악사고,6,5682,0.42857142857142855,False,False,False,False,3.7523961661341847,0.0,0.0010559662090813093,1,1,3,1,0,2,4,5,3,0
B,동래구,사직동,구조,수난사고,0,5682,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,사직동,구급,교통사고,232,5682,0.5225225225225225,True,True,False,False,0.3126996805111821,1.0473838555332613,0.04083069341781063,47,49,48,46,42,87,103,84,92,78
B,동래구,수안동,구급,심정지,66,2374,0.6,True,True,False,False,0.9788859563828309,1.5461380724538618,0.02780117944397641,10,6,16,13,21,14,14,26,23,33
B,동래구,수안동,화재,일반화재(주택),8,2374,0.7272727272727273,True,True,False,False,0.8338658146964857,0.0,0.003369839932603201,1,1,2,1,3,2,2,2,2,3
B,동래구,수안동,구조,산악사고,0,2374,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,수안동,구조,수난사고,0,2374,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,1,0
B,동래구,수안동,구급,교통사고,115,2374,0.5111111111111111,True,True,True,False,0.7551992284043643,0.44828855355171143,0.04844144903117102,23,21,25,20,26,53,52,34,43,43
B,동래구,안락동,구급,심정지,140,5996,0.5833333333333334,True,True,True,False,0.9926973984481972,1.0125436441225915,0.02334889926617745,29,28,31,27,25,47,46,42,52,53
B,동래구,안락동,화재,일반화재(주택),32,5996,0.5818181818181818,True,True,False,False,2.5015974440894566,0.41626794258373206,0.00533689126084056,3,6,9,7,7,9,8,12,11,15
B,동래구,안락동,구조,산악사고,1,5996,1.0,False,False,False,False,,0.0,0.0001667778519012675,0,0,0,1,0,0,0,0,1,0
B,동래구,안락동,구조,수난사고,2,5996,0.5,False,False,False,False,,2.4976076555023923,0.000333555703802535,0,0,0,2,0,1,0,0,2,1
B,동래구,안락동,구급,교통사고,304,5996,0.5314685314685315,True,True,False,False,0.9446591746911235,0.6098809391343051,0.050700466977985324,68,64,65,52,55,122,110,127,105,108
B,동래구,온천동,구급,심정지,253,12280,0.5452586206896551,True,True,False,False,0.9862066846891129,0.8325358851674641,0.020602605863192184,31,58,56,63,45,60,88,115,104,97
B,동래구,온천동,화재,일반화재(주택),53,12280,0.6708860759493671,True,True,False,False,1.2507987220447283,2.0434971726837756,0.004315960912052118,7,15,11,8,12,13,22,16,13,15
B,동래구,온천동,구조,산악사고,29,12280,0.4603174603174603,True,True,False,False,5.420127795527157,3.746411483253589,0.0023615635179153093,6,6,7,5,5,11,16,12,13,11
B,동래구,온천동,구조,수난사고,3,12280,0.75,False,False,False,False,0.0,2.4976076555023923,0.000244299674267101,0,1,0,2,0,0,1,0,3,0
B,동래구,온천동,구급,교통사고,504,12280,0.508577194752775,True,True,False,False,1.0110623003194887,1.1293530268358642,0.04104234527687296,115,106,116,71,96,209,203,206,185,188
B,동래구,칠산동,구급,심정지,22,564,0.5641025641025641,True,True,False,False,0.2779552715654952,1.2488038277511961,0.03900709219858156,2,5,3,4,8,8,7,7,4,13
B,동래구,칠산동,화재,일반화재(주택),2,564,0.4,False,False,False,False,0.0,,0.0035460992907801418,0,2,0,0,0,1,2,1,0,1
B,동래구,칠산동,구조,산악사고,1,564,1.0,False,False,False,False,0.0,,0.0017730496453900709,0,0,1,0,0,0,0,1,0,0
B,동래구,칠산동,구조,수난사고,0,564,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,동래구,칠산동,구급,교통사고,14,564,0.7368421052631579,True,True,False,False,1.6677316293929714,0.0,0.024822695035460994,4,4,2,2,2,6,4,4,2,3
B,부산진구,가야동,구급,심정지,133,5269,0.5277777777777778,True,True,False,False,1.2262732569065966,0.8131745855124068,0.025241981400645284,17,28,31,19,38,36,53,57,40,66
B,부산진구,가야동,화재,일반화재(주택),23,5269,0.5609756097560976,True,True,False,False,2.1888977635782747,4.162679425837321,0.004365154678307079,5,6,4,4,4,8,10,8,7,8
B,부산진구,가야동,구조,산악사고,6,5269,0.375,True,False,False,False,1.2507987220447283,1.2488038277511961,0.0011387360030366293,2,1,0,2,1,4,4,2,5,1
B,부산진구,가야동,구조,수난사고,0,5269,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,가야동,구급,교통사고,243,5269,0.5083682008368201,True,True,False,False,1.0533041869850344,1.2488038277511964,0.04611880812298349,60,58,44,46,35,114,100,97,93,74
B,부산진구,개금동,구급,심정지,208,7533,0.5977011494252874,True,True,False,False,0.6455735339585694,0.703551452254195,0.027611841231912918,43,32,42,45,46,63,64,74,73,74
B,부산진구,개금동,화재,일반화재(주택),29,7533,0.6444444444444445,True,True,False,False,1.8761980830670923,0.17840054682159945,0.003849727864064782,5,7,2,7,8,11,8,7,8,11
B,부산진구,개금동,구조,산악사고,6,7533,0.5454545454545454,True,False,False,False,1.6677316293929714,0.0,0.0007964954201513341,1,3,1,1,0,2,4,2,2,1
B,부산진구,개금동,구조,수난사고,0,7533,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,개금동,구급,교통사고,321,7533,0.49613601236476046,True,True,False,False,0.7908275790992477,1.2013808975834293,0.04261250497809638,75,61,68,65,52,142,121,125,129,130
B,부산진구,당감동,구급,심정지,169,6412,0.6035714285714285,True,True,False,False,0.9842350599696224,0.999043062200957,0.02635683094198378,18,32,35,48,36,25,55,61,72,67
B,부산진구,당감동,화재,일반화재(주택),26,6412,0.6046511627906976,True,True,False,False,1.042332268370607,1.2488038277511961,0.004054897067997504,6,6,5,5,4,9,10,6,12,6
B,부산진구,당감동,구조,산악사고,14,6412,0.4375,True,True,False,False,3.001916932907348,4.9952153110047846,0.002183406113537118,5,5,1,2,1,8,10,3,3,8
B,부산진구,당감동,구조,수난사고,0,6412,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,당감동,구급,교통사고,234,6412,0.508695652173913,True,True,False,False,0.8194888178913738,0.6739576213260423,0.03649407361197754,55,58,41,49,31,100,111,88,93,68
B,부산진구,범전동,구급,심정지,21,1088,0.5384615384615384,True,True,False,False,3.502236421725239,3.122009569377991,0.019301470588235295,5,3,4,4,5,8,6,8,7,10
B,부산진구,범전동,화재,일반화재(주택),4,1088,0.8,False,False,False,False,5.003194888178913,,0.003676470588235294,1,1,1,0,1,2,1,1,0,1
B,부산진구,범전동,구조,산악사고,0,1088,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,범전동,구조,수난사고,0,1088,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,범전동,구급,교통사고,44,1088,0.4782608695652174,True,True,False,False,1.3758785942492011,0.7492822966507178,0.04044117647058824,12,10,9,4,9,23,24,16,11,18
B,부산진구,범천동,구급,심정지,133,6363,0.5362903225806451,True,True,False,False,0.7087859424920128,1.1830773105011332,0.020902090209020903,17,32,28,25,31,39,42,54,51,62
B,부산진구,범천동,화재,일반화재(주택),26,6363,0.65,True,True,True,False,0.6253993610223643,0.24976076555023924,0.004086122898004086,7,6,2,3,8,13,8,4,6,9
B,부산진구,범천동,구조,산악사고,2,6363,1.0,False,False,False,False,,0.0,0.0003143171460003143,0,0,0,2,0,0,0,0,2,0
B,부산진구,범천동,구조,수난사고,0,6363,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,0,1,1,2
B,부산진구,범천동,구급,교통사고,314,6363,0.534923339011925,True,True,False,False,0.9758004214533343,1.3298949853973778,0.04934779192204935,58,85,53,57,61,107,141,99,125,115
B,부산진구,부암동,구급,심정지,129,5219,0.5608695652173913,True,True,True,False,0.9096717978507115,1.8530637444050009,0.024717378808200803,31,20,24,26,28,50,37,51,41,51
B,부산진구,부암동,화재,일반화재(주택),17,5219,0.7083333333333334,True,True,False,False,1.2507987220447285,0.3568010936431989,0.003257328990228013,6,2,1,4,4,8,4,2,5,5
B,부산진구,부암동,구조,산악사고,15,5219,0.6521739130434783,False,False,False,False,2.501597444089457,1.2488038277511961,0.0028741138149070704,3,6,3,3,0,6,7,6,4,0
B,부산진구,부암동,구조,수난사고,0,5219,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,부암동,구급,교통사고,266,5219,0.5720430107526882,True,True,True,False,0.6350208896534775,1.125682323606712,0.05096761831768538,61,54,48,45,58,99,82,87,88,109
B,부산진구,부전동,구급,심정지,99,12085,0.4925373134328358,True,True,False,False,0.8338658146964857,0.763157894736842,0.00819197352089367,20,11,21,24,23,37,32,34,47,51
B,부산진구,부전동,화재,일반화재(주택),34,12085,0.4927536231884058,True,True,False,False,1.16741214057508,0.8325358851674641,0.0028134050475796444,6,13,3,7,5,14,22,9,13,11
B,부산진구,부전동,구조,산악사고,0,12085,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,부전동,구조,수난사고,0,12085,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,1,0
B,부산진구,부전동,구급,교통사고,723,12085,0.4868686868686869,True,True,False,False,1.0645095506763647,1.0865298840321143,0.05982623086470831,168,163,138,138,116,334,345,284,279,243
B,부산진구,양정동,구급,심정지,91,5774,0.4739583333333333,True,True,False,False,1.0141611259822123,1.2488038277511961,0.015760304814686526,13,15,24,18,21,32,33,40,40,47
B,부산진구,양정동,화재,일반화재(주택),20,5774,0.5882352941176471,True,True,False,False,0.9096717978507115,0.0,0.0034638032559750607,4,5,6,3,2,9,10,7,3,5
B,부산진구,양정동,구조,산악사고,1,5774,0.3333333333333333,False,False,False,False,,0.0,0.00017319016279875303,0,0,0,0,1,1,1,0,0,1
B,부산진구,양정동,구조,수난사고,0,5774,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,양정동,구급,교통사고,323,5774,0.5252032520325203,True,True,False,False,0.8934276586033774,0.6068953181594597,0.05594042258399723,59,71,60,69,64,119,140,115,118,123
B,부산진구,연지동,구급,심정지,79,3417,0.7053571428571429,True,True,False,False,0.4056644503928849,1.2488038277511961,0.023119695639449808,12,14,17,14,22,18,20,25,18,31
B,부산진구,연지동,화재,일반화재(주택),11,3417,0.8461538461538461,True,True,False,False,0.0,7.492822966507178,0.003219198127011999,1,3,3,2,2,2,4,3,2,2
B,부산진구,연지동,구조,산악사고,0,3417,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,연지동,구조,수난사고,0,3417,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
B,부산진구,연지동,구급,교통사고,109,3417,0.689873417721519,True,True,False,False,0.5331273241502121,0.999043062200957,0.03189932689493708,26,32,16,17,18,37,38,23,28,32
B,부산진구,전포동,구급,심정지,133,7748,0.5384615384615384,True,True,False,False,0.8495991319549098,1.3736842105263158,0.017165720185854414,22,24,25,29,33,45,48,46,50,58
B,부산진구,전포동,화재,일반화재(주택),26,7748,0.5416666666666666,True,True,False,False,0.9621528631113295,1.4985645933014355,0.003355704697986577,9,5,4,6,2,13,9,9,10,7
B,부산진구,전포동,구조,산악사고,5,7748,0.45454545454545453,True,False,False,False,2.5015974440894566,4.9952153110047846,0.0006453278265358802,0,1,1,2,1,1,3,1,3,3
B,부산진구,전포동,구조,수난사고,0,7748,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,0,0
B,부산진구,전포동,구급,교통사고,467,7748,0.5417633410672854,True,True,False,False,1.0817718677143597,0.9481658692185008,0.06027361899845121,99,115,104,83,66,184,210,182,155,131
B,부산진구,초읍동,구급,심정지,117,5022,0.7134146341463414,True,True,False,False,0.8829167449727495,0.576370997423629,0.023297491039426525,14,22,33,26,22,19,33,42,35,35
B,부산진구,초읍동,화재,일반화재(주택),19,5022,0.7916666666666666,True,True,False,False,0.3126996805111821,0.27751196172248804,0.003783353245718837,3,4,2,3,7,4,6,3,4,7
B,부산진구,초읍동,구조,산악사고,64,5022,0.8205128205128205,True,True,False,False,2.2931309904153356,1.998086124401914,0.012743926722421346,10,21,15,9,9,13,24,20,11,10
B,부산진구,초읍동,구조,수난사고,3,5022,0.6,False,False,False,False,,1.2488038277511961,0.0005973715651135006,0,0,0,1,2,0,1,0,2,2
B,부산진구,초읍동,구급,교통사고,120,5022,0.759493670886076,True,True,False,False,1.334185303514377,0.7684946632315053,0.023894862604540025,23,23,23,26,25,31,29,31,36,31
B,북구,구포동,구급,심정지,222,9696,0.5620253164556962,True,True,False,False,0.7697222904890636,0.7587668826842711,0.022896039603960396,31,40,48,47,56,64,70,87,76,98
B,북구,구포동,화재,일반화재(주택),46,9696,0.647887323943662,True,True,False,False,0.729632587859425,1.2488038277511964,0.004744224422442244,13,6,12,5,10,22,7,21,9,12
B,북구,구포동,구조,산악사고,17,9696,0.5483870967741935,True,True,False,False,5.003194888178913,0.9366028708133972,0.0017533003300330033,1,3,2,5,6,6,8,2,7,8
B,북구,구포동,구조,수난사고,13,9696,0.20967741935483872,True,True,False,False,0.0,1.6650717703349283,0.0013407590759075907,4,2,2,3,2,17,12,9,13,11
B,북구,구포동,구급,교통사고,394,9696,0.5260347129506008,True,True,False,False,0.8082084050135169,0.9684601113172542,0.040635313531353134,102,77,79,71,65,166,147,153,147,136
B,북구,금곡동,구급,심정지,232,9653,0.7682119205298014,True,True,False,False,0.8986320915661155,0.8325358851674641,0.024033979073863048,45,54,41,41,51,55,70,54,53,70
B,북구,금곡동,화재,일반화재(주택),11,9653,1.0,True,True,False,False,0.0,0.6244019138755981,0.001139542111260748,1,2,3,3,2,1,2,3,3,2
B,북구,금곡동,구조,산악사고,12,9653,0.48,True,False,False,False,1.6677316293929714,1.8732057416267944,0.0012431368486480886,1,0,4,5,2,5,2,5,7,6
B,북구,금곡동,구조,수난사고,0,9653,0.0,True,False,False,False,,,0.0,0,0,0,0,0,3,3,3,3,3
B,북구,금곡동,구급,교통사고,199,9653,0.6677852348993288,True,True,False,False,0.7913216404772772,1.0704032809295967,0.020615352740080802,47,45,37,34,36,70,63,61,53,51
B,북구,덕천동,구급,심정지,152,8045,0.5527272727272727,True,True,False,False,0.9920127795527157,0.9794539825499577,0.01889372280919826,25,22,34,34,37,50,49,60,53,63
B,북구,덕천동,화재,일반화재(주택),28,8045,0.5714285714285714,True,True,True,False,1.819343595701423,0.7136021872863978,0.003480422622747048,5,8,6,2,7,14,11,10,4,10
B,북구,덕천동,구조,산악사고,5,8045,0.7142857142857143,False,False,False,False,0.8338658146964857,,0.0006215040397762585,2,2,0,0,1,2,3,0,0,2
B,북구,덕천동,구조,수난사고,14,8045,0.42424242424242425,True,False,False,False,2.5015974440894566,0.0,0.001740211311373524,0,5,3,2,4,4,8,7,8,6
B,북구,덕천동,구급,교통사고,391,8045,0.5290933694181326,True,True,False,False,1.0525013636717837,1.0898651587646804,0.048601615910503417,74,84,75,74,84,134,158,147,128,172
B,북구,만덕동,구급,심정지,164,6616,0.5795053003533569,True,True,False,False,1.1930695502580486,1.0406698564593302,0.024788391777509067,26,32,38,34,34,44,52,60,65,62
B,북구,만덕동,화재,일반화재(주택),17,6616,0.6538461538461539,True,True,False,False,0.2501597444089457,0.0,0.002569528415961306,6,1,4,3,3,7,2,6,6,5
B,북구,만덕동,구조,산악사고,43,6616,0.7166666666666667,True,True,False,False,3.0575079872204474,2.289473684210526,0.006499395405078597,8,5,7,10,13,11,8,15,12,14
B,북구,만덕동,구조,수난사고,0,6616,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
